ts,TcwIn,TcwOut,Fcw,TcdOut,TcdIn,E,State,Q,Fcd,COP,Eff,dT
2023-07-20 12:10:00,11.433333000000001,5.1555558,1349.4050172,34.3388888,29.8055556,1605.0,1.0,9852.792970851538,2173.1118513799765,6.1389812357775195,1.0,29.183332999999998
2023-07-20 12:20:00,11.4833333,5.2166665000000005,1356.9232422,34.2777777,29.7555556,1621.0,1.0,9890.106280399248,2188.7282187874584,6.102347195810296,1.0,29.0611112
2023-07-20 12:30:00,11.583333499999998,5.177777900000001,1356.4255616,34.4555553,29.838888700000002,1663.0,1.0,10105.792146069221,2191.7386477043315,6.076912072496187,1.0,29.277777399999998
2023-07-20 12:40:00,11.6,5.1722225,1357.5015502,34.472222,29.8166666,1687.0,1.0,10148.873453733464,2185.9050495496685,6.015955785976625,1.0,29.299999499999995
2023-07-20 12:50:00,11.5722223,5.1611114,1352.7929442999998,34.5111112,29.855555399999997,1673.0,1.0,10087.413064959339,2171.952072823532,6.029725281145643,1.0,29.3499998
2023-07-20 13:00:00,11.511111199999998,5.1444446,1350.6412231,34.466666399999994,29.877777700000003,1639.0,1.0,10001.49189149856,2181.0873211353783,6.102451275019199,1.0,29.3222218
2023-07-20 13:10:00,11.5333336,5.183333500000001,1356.9650268999999,34.5055555,29.9277777,1652.0,1.0,10022.098385433044,2192.6125234690967,6.066848602740263,1.0,29.322222
2023-07-20 13:20:00,11.594444499999998,5.1611113,1355.6587402,34.7000001,30.0777778,1685.0,1.0,10143.694471453364,2200.3350032116205,6.02019552955673,1.0,29.538888800000002
2023-07-20 13:30:00,11.5722224,5.1611114,1353.532971,34.7222224,30.088889,1674.0,1.0,10092.95970443864,2183.583602306585,6.029284145607531,1.0,29.561111
2023-07-20 13:40:00,11.5555556,5.1833334,1353.5115357,34.7333334,30.166666600000003,1663.0,1.0,10031.602908161445,2201.788600308223,6.032510634377549,1.0,29.55
2023-07-20 13:50:00,11.6444446,5.183333500000001,1352.0838623,34.8777775,30.2166669,1699.0,1.0,10160.6723724386,2187.698860904664,5.980491194990249,1.0,29.694443999999997
2023-07-20 14:00:00,11.577777999999999,5.1500002,1352.7016479,34.816666500000004,30.194444599999997,1671.0,1.0,10112.933295194405,2192.0252534918936,6.052048602601826,1.0,29.666666300000003
2023-07-20 14:10:00,11.577777999999999,5.1722225,1352.7447754,34.6944447,30.0666669,1668.0,1.0,10078.349644659735,2182.354641457613,6.04219047344594,1.0,29.522222199999998
2023-07-20 14:20:00,11.611111,5.1722225,1353.2280153,34.694444499999996,30.0388891,1688.0,1.0,10134.314642083697,2183.4331779615904,6.00376637622375,1.0,29.522222
2023-07-20 14:30:00,11.611111,5.166667,1353.6937134,34.7555555,30.1277778,1683.0,1.0,10146.594934472903,2197.8259369307716,6.0288983416790005,1.0,29.588888500000003
2023-07-20 14:40:00,11.5611112,5.1500002,1349.1996705,34.688889,30.077778000000002,1662.0,1.0,10060.583857482949,2185.8810119047052,6.053630856355306,1.0,29.538888800000002
2023-07-20 14:50:00,11.5,5.161111200000001,1349.8874022,34.4944446,29.955555600000004,1629.0,1.0,9952.171669870815,2193.80358071167,6.109686340709192,1.0,29.333333399999997
2023-07-20 15:00:00,11.611111099999999,5.1944445,1359.1824586,34.611111199999996,29.9611108,1687.0,1.0,10143.70860821295,2187.7361899971897,6.013113752505976,1.0,29.416666699999997
2023-07-20 15:10:00,11.5222223,5.1555557,1358.5693726,34.6055555,30.0,1657.0,1.0,10060.269807220933,2187.4361385094007,6.071487728761321,1.0,29.4499998
2023-07-20 15:20:00,11.5,5.1611113,1360.9157593,34.555556,29.955555200000003,1644.0,1.0,10033.676837069132,2182.685017895822,6.10328261893562,1.0,29.3944447
2023-07-20 15:30:00,11.5166668,5.172222400000001,1356.893518,34.611111199999996,30.016666800000003,1657.0,1.0,10012.854556416007,2183.905851494599,6.042806114130158,1.0,29.4388888
2023-07-20 15:40:00,11.5,5.1555558,1351.1478395,34.611111199999996,30.0611115,1639.0,1.0,9970.30357825313,2193.8543396648065,6.08324192397277,1.0,29.4555554
2023-07-20 15:50:00,11.4777776,5.1611114,1349.5397338999999,34.5833334,30.022222399999997,1631.0,1.0,9914.943227955006,2176.4760287732424,6.079147032372726,1.0,29.422221999999998
2023-07-20 16:00:00,11.4944444,5.177778000000001,1351.0313477,34.472222,29.922221999999998,1624.0,1.0,9925.801392589556,2182.5686777945857,6.112142426405557,1.0,29.294444
2023-07-20 16:10:00,11.5222224,5.1722222,1354.1237548,34.4611109,29.883333099999998,1643.0,1.0,10001.052673732469,2186.963068699608,6.087137253105185,1.0,29.288888699999994
2023-07-20 16:20:00,11.5,5.1611113,1350.0542238,34.4222222,29.8388888,1631.0,1.0,9953.607332301199,2173.183507110911,6.1029308506829985,1.0,29.2611109
2023-07-20 16:30:00,11.472222,5.1611111,1351.1415283000001,34.25,29.694444499999996,1617.0,1.0,9918.056845130737,2177.0292903888976,6.133741015206351,1.0,29.0888889
2023-07-20 16:40:00,11.411111000000002,5.1611113,1353.222876,34.0666668,29.538889,1597.0,1.0,9836.936303183493,2171.26357292096,6.159718851209622,1.0,28.9055555
2023-07-20 16:50:00,11.411111000000002,5.177778000000001,1353.6737061,33.9333333,29.4333332,1584.0,1.0,9814.097579915739,2177.813256251099,6.195973058122425,1.0,28.755555299999997
2023-07-20 17:00:00,11.361111,5.138889000000001,1345.9020873,33.8,29.3333332,1555.0,1.0,9740.438689766588,2174.2428056496583,6.264056606945658,1.0,28.661111
2023-07-20 17:10:00,11.2722223,5.1666668,1345.7994749,33.7055558,29.3277778,1524.0,1.0,9556.929481158191,2176.3111200733224,6.271208824549194,1.0,28.538888999999994
2023-07-20 17:20:00,11.266666599999999,5.166666900000001,1354.5707643,33.833333100000004,29.422221999999998,1546.0,1.0,9610.481950001142,2174.6144184635577,6.216403716723841,1.0,28.6666662
2023-07-20 17:30:00,11.3444444,5.1944445,1359.9171998,33.961111,29.5111112,1577.0,1.0,9727.352575022487,2184.105158597583,6.168424796459446,1.0,28.766666499999996
2023-07-20 17:40:00,11.4166663,5.1722223,1367.8604736,34.1222225,29.5777779,1616.0,1.0,9934.466943790201,2185.2916851887007,6.147607220786391,1.0,28.950000199999998
2023-07-20 17:50:00,11.2944445,5.1611113,1377.6778322,34.0666668,29.5500002,1589.0,1.0,9827.788713888125,2173.344622487977,6.184983604625687,1.0,28.9055555
2023-07-20 18:00:00,11.3499998,5.1888890000000005,1379.905139,33.9499999,29.405555399999997,1615.0,1.0,9888.239711508939,2176.4061981293125,6.122961782530635,1.0,28.7611109
2023-07-20 18:10:00,11.394444400000001,5.166667,1378.316699,33.9055555,29.3333332,1619.0,1.0,9983.868935298142,2181.8971943227652,6.166696529106479,1.0,28.738888499999995
2023-07-20 18:20:00,11.333333,5.1555558,1386.0226807,33.9333331,29.3777778,1607.0,1.0,9959.065736084198,2182.938952644442,6.197424241940979,1.0,28.777777299999997
2023-07-20 18:30:00,11.3166665,5.1722225,1387.1276002,33.9888888,29.4388885,1605.0,1.0,9913.065456517563,2176.491036022063,6.176362278010269,1.0,28.816666299999998
2023-07-20 18:40:00,11.3055555,5.1888890000000005,1394.4688477,33.9944444,29.433332999999998,1607.0,1.0,9920.587506491807,2173.0422362124273,6.173689799825808,1.0,28.805555399999996
2023-07-20 18:50:00,11.3388887,5.1722223,1405.9522216999999,33.9888888,29.355555399999997,1644.0,1.0,10083.990033863658,2176.339722082528,6.13398276229634,1.0,28.816666499999997
2023-07-20 19:00:00,11.3166665,5.1722225,1398.2414307,33.933333,29.333333,1624.0,1.0,9992.762324931744,2171.249552209699,6.153143444498507,1.0,28.761110499999994
2023-07-20 19:10:00,11.3277775,5.177778000000001,1402.7134399,33.9444443,29.355555399999997,1638.0,1.0,10033.68369732941,2186.9642082477726,6.125644244821957,1.0,28.766666299999997
2023-07-20 19:20:00,11.288888799999999,5.1666668,1416.8545532,33.9888888,29.377777700000003,1644.0,1.0,10088.948344739516,2187.772316455998,6.136791380056925,1.0,28.822222
2023-07-20 19:30:00,11.3333332,5.166667,1416.945398,34.0722224,29.422221999999998,1666.0,1.0,10162.809230846047,2187.1821912308105,6.100305482431364,1.0,28.905555400000004
2023-07-20 19:40:00,11.3166666,5.1500002,1417.4154299,34.0666667,29.422221999999998,1653.0,1.0,10166.323704977029,2187.9606587694952,6.150621461157368,1.0,28.9166665
2023-07-20 19:50:00,11.261111199999998,5.177778000000001,1427.4673587000002,33.9833332,29.366666599999995,1644.0,1.0,10099.97191292441,2187.329235608632,6.143570332849575,1.0,28.805555199999997
2023-07-20 20:00:00,11.2499999,5.177778000000001,1424.1329955,33.9555552,29.344444199999998,1642.0,1.0,10057.979339448693,2181.5494469210453,6.125570467947655,1.0,28.777777199999996
2023-07-20 20:10:00,11.1777779,5.1500002,1422.920691,33.894444199999995,29.316666500000004,1612.0,1.0,9975.879852197726,2176.3680314791973,6.188793102791633,1.0,28.744443999999998
2023-07-20 20:20:00,11.105555599999999,5.127778,1394.6467285,33.838888600000004,29.366666700000003,1575.0,1.0,9696.270073521515,2166.8699926388845,6.156709516422334,1.0,28.7111106
2023-07-20 20:30:00,11.2055555,5.0611115,1364.5567262,33.861111,29.388889,1579.0,1.0,9751.854883101114,2178.4068068534507,6.176072326124692,1.0,28.799999500000002
2023-07-20 20:40:00,11.266666599999999,5.0833334,1373.9173951,33.9055555,29.388889,1605.0,1.0,9880.990561682851,2186.419230892548,6.157326235621065,1.0,28.822222099999998
2023-07-20 20:50:00,11.3055555,5.0500001,1376.6625,33.922222,29.355555499999998,1636.0,1.0,10016.050615184673,2193.7852284427927,6.122424271300016,1.0,28.8722219
2023-07-20 21:00:00,11.3388886,5.0722225000000005,1387.3143432000002,33.933333,29.3,1660.0,1.0,10111.725936464736,2184.437266066075,6.091428412493128,1.0,28.861110499999995
2023-07-20 21:10:00,11.3055554,5.044444700000001,1385.9296752,33.9499996,29.333333,1644.0,1.0,10092.66173744835,2185.7740037409994,6.139341202552207,1.0,28.9055549
2023-07-20 21:20:00,11.25,5.077778,1395.7725708,33.933333,29.333333,1636.0,1.0,10019.468517179976,2178.5707540036587,6.124549626448062,1.0,28.855555
2023-07-20 21:30:00,11.2888889,5.0722225000000005,1406.0701416,33.9944444,29.333333,1678.0,1.0,10166.550368081773,2184.8076971353357,6.058755757946889,1.0,28.9222219
2023-07-20 21:40:00,11.261111199999998,5.055556,1405.0480591,33.9944444,29.344444199999998,1658.0,1.0,10141.145423358596,2181.719891960067,6.1164676955289465,1.0,28.938888400000003
2023-07-20 21:50:00,11.2166665,5.0666668999999995,1414.3530395,33.9499998,29.3277776,1653.0,1.0,10116.789433817337,2189.4448086343373,6.120692101374589,1.0,28.8833329
2023-07-20 22:00:00,11.2444444,5.066667000000001,1419.7838868000001,34.0555558,29.355555600000002,1692.0,1.0,10201.61222793834,2175.7766141246125,6.0293807108567465,1.0,28.9888888
2023-07-20 22:10:00,11.2666667,5.0555559,1419.318103,33.9611108,29.2555556,1687.0,1.0,10253.337652147404,2181.7074632691024,6.0778779135627925,1.0,28.9055549
2023-07-20 22:20:00,11.2277776,5.055556,1427.4802002000001,33.911111,29.233333199999997,1674.0,1.0,10247.69704491452,2191.4165183433734,6.121793669770385,1.0,28.855555
2023-07-20 22:30:00,11.1944445,5.0722225000000005,1437.3628906,33.9388885,29.2555556,1683.0,1.0,10235.088369636866,2187.9555166558594,6.0816391668157515,1.0,28.866666
2023-07-20 22:40:00,11.2555556,5.0944445,1445.3366455,33.9499999,29.194444299999997,1708.0,1.0,10357.202481742217,2181.372670708437,6.064008232332219,1.0,28.855555399999997
2023-07-20 22:50:00,11.3166665,5.1666667,1450.2540893,33.838888600000004,29.0611115,1714.0,1.0,10373.592847229827,2175.20143739755,6.05228557656648,1.0,28.6722219
2023-07-20 23:00:00,11.316666399999999,5.216666600000001,1457.6006591,33.8722221,29.083333599999996,1717.0,1.0,10341.515016240968,2164.9661008885673,6.023007329627776,1.0,28.6555555
2023-07-20 23:10:00,11.2277776,5.1222222,1464.0804567999999,33.9944444,29.244444499999997,1714.0,1.0,10396.904526561235,2192.2112048054996,6.065865311670761,1.0,28.8722222
2023-07-20 23:20:00,11.311111,5.1722225,1462.1342895,33.9888889,29.2,1715.0,1.0,10439.800848197889,2182.2737855672876,6.087446084546653,1.0,28.816666399999995
2023-07-20 23:30:00,11.2499999,5.166667,1481.0848022,33.844444300000006,29.0555559,1715.0,1.0,10479.363869401448,2189.4081932418085,6.110425670587569,1.0,28.677777300000002
2023-07-20 23:40:00,11.2555556,5.1888890000000005,1479.4635987,33.833333,29.055556000000003,1716.0,1.0,10439.262784310811,2187.3789073393054,6.083519937606843,1.0,28.644444000000004
2023-07-20 23:50:00,11.322222,5.2333332,1479.4524414,33.805555500000004,29.0111112,1716.0,1.0,10477.417281287993,2186.6474596002768,6.105776977286898,1.0,28.5722223
2023-07-21 00:00:00,11.303030272727272,5.237373636363636,1485.8889492727271,33.87878790909091,29.09090918181818,1712.7272727272727,1.0,10482.604485576258,2190.0175234961207,6.120404375299987,1.0,28.64141427272727
2023-07-21 00:10:00,11.333333,5.2388888,1483.9289185,33.8277778,29.044444499999997,1710.0,1.0,10518.561404990322,2198.03992245724,6.151343406650585,1.0,28.588889
2023-07-21 00:20:00,11.283333299999999,5.1833333,1474.1162964,33.7111112,28.9222221,1710.0,1.0,10458.648585234574,2184.765227267127,6.116221266283531,1.0,28.527777899999997
2023-07-21 00:30:00,11.2777776,5.1888890000000005,1478.1615479,33.666667,28.888889,1707.0,1.0,10468.186281636177,2190.9637466387217,6.132488128271262,1.0,28.477777999999994
2023-07-21 00:40:00,11.327777600000001,5.2722222,1485.0159056,33.744444599999994,28.966666600000003,1712.0,1.0,10458.999553266578,2190.210331466039,6.109284666391275,1.0,28.4722224
2023-07-21 00:50:00,11.35,5.0777777,1398.8460084,33.7,28.9666664,1662.0,1.0,10201.390918990663,2155.4508536431667,6.140902607143761,1.0,28.622222299999997
2023-07-21 01:00:00,11.1333333,4.9944445,1378.3565187,33.5,29.0,1564.0,1.0,9841.596472026044,2179.2551460358445,6.293118392224453,1.0,28.505555500000003
2023-07-21 01:10:00,11.011111199999998,4.9833333,1358.56709,33.2777776,28.9277777,1505.0,1.0,9524.359013328427,2179.967021836216,6.328417359010322,1.0,28.294444300000002
2023-07-21 01:20:00,11.0166668,4.9833332,1336.7941041,33.2,28.911111,1476.0,1.0,9380.738897200688,2176.3977771820955,6.355544328931154,1.0,28.216666800000002
2023-07-21 01:30:00,10.8833332,4.955555299999999,1317.8104128,33.1333334,28.972222,1414.0,1.0,9086.437205312108,2169.631602542933,6.4270442532229435,1.0,28.1777781
2023-07-21 01:40:00,10.8499999,4.9944444,1290.5711913999999,32.8333333,28.8333333,1372.0,1.0,8789.616981355543,2184.2661305657157,6.406351125827918,1.0,27.8388889
2023-07-21 01:50:00,10.9944445,5.0111112,1288.5112305999999,32.8111111,28.727777600000003,1404.0,1.0,8966.939448250383,2183.7395508674563,6.386906201016627,1.0,27.7999999
2023-07-21 02:00:00,10.9833332,5.0,1280.8991088,32.805555600000005,28.722222,1387.0,1.0,8914.030372013254,2169.0191653285065,6.426862979929413,1.0,27.8055556
2023-07-21 02:10:00,11.0166668,4.9944444,1282.5516115,32.816666500000004,28.727777600000003,1403.0,1.0,8983.411720918872,2183.9708689746503,6.403097818336183,1.0,27.822222099999998
2023-07-21 02:20:00,10.911111000000002,5.0,1283.7483642,32.822222,28.788889,1374.0,1.0,8826.062702104957,2174.3509007962866,6.423766059281559,1.0,27.822222
2023-07-21 02:30:00,10.922222000000001,5.0111112,1291.4803834,32.7666667,28.722222,1391.0,1.0,8879.326941181096,2183.3334255948407,6.383401054831906,1.0,27.755555500000003
2023-07-21 02:40:00,10.911111000000002,5.0,1295.3846558,32.861111,28.8,1392.0,1.0,8906.138943535216,2180.3542488014664,6.397998784758048,1.0,27.861111
2023-07-21 02:50:00,10.8777778,4.9888888,1295.5055541,32.9055555,28.883333399999998,1386.0,1.0,8873.45110509041,2193.0753097164043,6.40250466023843,1.0,27.916666699999997
2023-07-21 03:00:00,10.9,5.0333334999999995,1325.1134642000002,33.0222222,28.922221999999998,1421.0,1.0,9041.078710947138,2193.9520069024356,6.362890725919322,1.0,27.9888887
2023-07-21 03:10:00,10.861111,5.0111112,1364.4833862,33.033333500000005,28.8222222,1451.0,1.0,9283.854214356583,2191.7895702739584,6.3986528881182805,1.0,28.0222223
2023-07-21 03:20:00,10.888889,5.0,1369.3706421,33.0,28.722222,1469.0,1.0,9379.265681340894,2180.3570241332227,6.384795530483614,1.0,28.0
2023-07-21 03:30:00,10.883333400000001,5.0111112,1376.646704,33.0222224,28.7555556,1467.0,1.0,9402.38144263112,2190.3159605351684,6.409369018803494,1.0,28.0111112
2023-07-21 03:40:00,10.8333331,5.0111112,1371.5123047000002,33.0722225,28.833333,1463.0,1.0,9287.419995996319,2180.53335404543,6.348404189880492,1.0,28.061111300000004
